index,mean,std
2016-05-18,62.862967954477355,32.00710402780271
2016-05-19,64.45297329766669,32.57808548135897
2016-05-20,65.838736165564,32.82897010443481
2016-05-21,65.76919617332355,32.4924142175987
2016-05-22,65.80872991521781,31.907135743564428
2016-05-23,66.87331419619562,32.88609506970673
2016-05-24,67.43546137025523,33.19198452497388
2016-05-25,68.05704905794163,33.57305750619743
2016-05-26,68.5738299172363,33.76649270487517
2016-05-27,69.65335224104135,34.243496127324065
2016-05-28,69.91794026565496,33.937836396281746
2016-05-29,70.40869443282624,34.403842407986865
2016-05-30,70.91636055989302,34.687207520697896
2016-05-31,70.60352747312328,34.49960592256262
2016-06-01,69.50484532974976,33.7292079741152
2016-06-02,68.5810522811651,33.12238947335652
2016-06-03,67.72291971203813,32.89508046583442
2016-06-04,67.42127562952929,32.78600129106317
2016-06-05,67.66306801752069,32.895046163759545
2016-06-06,67.80998450703945,32.79553938551569
2016-06-07,66.82657473869658,32.618536627046375
2016-06-08,65.67476219257594,32.65103049800393
2016-06-09,67.53229469736871,33.29485714410891
2016-06-10,70.2223252367527,34.12194121349054
2016-06-11,70.83852566233017,34.10829699553032
2016-06-12,70.8860902688001,34.206686104442845
2016-06-13,70.88232494864536,33.866755591107236
2016-06-14,71.3276537537049,34.134865800998924
2016-06-15,71.511677884665,34.21359969154996
2016-06-16,71.95626936363354,34.35780762714171
2016-06-17,72.57553154663601,34.295354795362606
2016-06-18,73.05237739989894,34.677322700140365
2016-06-19,72.48615833851683,34.3874764015657
2016-06-20,72.91046871760315,34.46185743900358
2016-06-21,73.12353486629293,34.51804289559106
2016-06-22,73.81479995179009,34.96706633741802
2016-06-23,73.97718007921597,35.381098106092004
2016-06-24,73.89979717878929,35.262247970134744
2016-06-25,73.85671922917693,35.21220257538243
2016-06-26,73.86492909028632,35.08812870346089
2016-06-27,73.57254856301054,35.03300990462135
2016-06-28,73.55888733792105,34.98122779666094
2016-06-29,73.75068807749162,35.09831755176127
2016-06-30,73.57343543857483,35.04414863842617
2016-07-01,73.49537136659436,34.98057677132979
2016-07-02,73.92701641411062,35.3300201085074
2016-07-03,74.1019051348824,35.22698103381297
2016-07-04,74.22505587272512,35.18084728528883
2016-07-05,74.33086796127171,35.247208424055124
2016-07-06,74.37982732445137,35.272635009132934
2016-07-07,73.87995501397627,34.91796893839633
2016-07-08,72.30425245832087,34.39628073074717
2016-07-09,70.25821634471399,34.25525242257889
2016-07-10,69.87618970826516,34.22238761283842
2016-07-11,69.43467576274183,33.8468651354656
2016-07-12,69.49495033923101,33.92906840280778
2016-07-13,69.4258813622611,34.06295256753244
2016-07-14,70.4293855733714,34.61493420764756
2016-07-15,70.61140599442486,34.6417907495909
2016-07-16,70.598731147434,34.47872127954892
2016-07-17,70.4521923067324,34.228826195700115
2016-07-18,69.73981227106228,33.87647935137992
2016-07-19,69.78653114225048,33.65014792021167
2016-07-20,71.21681919582865,33.50062110541729
2016-07-21,71.41950097694496,33.46713694052607
2016-07-22,71.61180633547971,33.58296126835329
2016-07-23,71.49784859128903,33.81337686558948
2016-07-24,71.25881223074622,33.74029714964
2016-07-25,70.98687492680713,33.81858354377175
2016-07-26,70.68432404095724,33.94591238515121
2016-07-27,70.54325114252887,34.18424325996791
2016-07-28,70.3279382021717,34.390327334746765
2016-07-29,70.22349490841533,34.369912739474415
2016-07-30,70.48990553798927,34.499157977987664
2016-07-31,70.88800712466691,34.7336691308327
2016-08-01,70.66466610128165,34.731781038933
2016-08-02,70.4565532524996,34.298581451435474
2016-08-03,69.83103124928006,33.712499263615285
2016-08-04,70.57709224246662,34.10092259604591
2016-08-05,70.62725640449696,34.212594400926534
2016-08-06,71.12878395189716,34.693852851047055
2016-08-07,71.24522240076485,35.15209979410128
2016-08-08,70.41248632133065,34.87614921662269
2016-08-09,70.20688972976713,33.913783180496644
2016-08-10,71.31969591598128,34.2819085708258
2016-08-11,71.03375715610385,33.93304484289476
2016-08-12,71.04150288259963,33.94907748668493
2016-08-13,69.0353904612159,33.597689571452754
2016-08-14,69.18250131027256,33.555477468370846
2016-08-15,69.15970911949685,33.24250985587706
2016-08-16,68.2684823300389,32.86531876707038
2016-08-17,66.86966251123097,32.22109556838569
2016-08-18,64.85477313566938,31.522291638092405
2016-08-19,64.12252205341827,31.072099854941385
2016-08-20,63.757723801355866,30.970816736726533
2016-08-21,63.14028535013206,30.620736079943754
2016-08-22,61.41907331400254,29.847161631816608
2016-08-23,58.595449440496616,28.869398631065177
2016-08-24,56.008644225271624,27.99667686445798
2016-08-25,54.629968315227735,28.021700491570662
2016-08-26,53.7541029397751,27.44189544168594
2016-08-27,52.8040237278445,26.94031430766965
2016-08-28,52.13377287021154,27.194104039085612
2016-08-29,50.20172955974843,26.68542325647915
2016-08-30,48.05184033733561,26.067622735657068
2016-08-31,46.33864529731276,25.97116095022828
2016-09-01,45.46220340194398,25.079542635536217
2016-09-02,44.72577442211877,23.70130639712741
2016-09-03,45.459726731601734,23.762527247557458
2016-09-04,45.230543558904415,23.643765471298
2016-09-05,44.366788845326596,23.1429369348767
2016-09-06,43.63748774810097,23.023031006324256
2016-09-07,42.87245551879988,22.137990420645437
2016-09-08,42.52467957880693,21.654506460188514
2016-09-09,43.36842430368375,21.924477954516107
2016-09-10,43.87459041220831,21.942573022254933
2016-09-11,43.25504897356313,21.70219059335117
2016-09-12,42.738770113534265,21.425426855047178
2016-09-13,42.76898627446975,21.394913587190217
2016-09-14,42.84753277382995,21.451236084660465
2016-09-15,43.36038220820058,21.827418192956667
2016-09-16,43.9044273598519,21.87267221485444
2016-09-17,44.36331134798117,21.697964550284112
2016-09-18,44.399684853930125,21.65084516073416
2016-09-19,44.213416850445185,21.43366308043642
2016-09-20,44.34703223270441,21.347340541423396
2016-09-21,44.29910433513027,21.28244559946878
2016-09-22,44.817371406109615,21.23369367277555
2016-09-23,45.393349430967355,21.587870873652676
2016-09-24,45.18041236148546,21.56903171181025
2016-09-25,45.01032120395327,21.613956759738056
2016-09-26,44.1099590071878,21.166214815330758
2016-09-27,44.376866202455815,21.207479546357114
2016-09-28,44.81328429170413,21.32318311309131
2016-09-29,45.80291348457621,21.737144627877043
2016-09-30,46.39353754866727,21.98786176300009
2016-10-01,46.72349225067384,22.017406404979436
2016-10-02,46.81570080862535,22.05494747526294
2016-10-03,46.6780585504642,21.80935124773767
2016-10-04,46.42654050613956,21.513078236525466
2016-10-05,46.270263364779886,21.576488817809977
2016-10-06,46.47367007337525,21.728716968982162
2016-10-07,47.502064615154225,22.14200116218086
2016-10-08,47.864792041030256,22.195960115043597
2016-10-09,47.90490135519618,22.005763816686915
2016-10-10,47.87970949386045,21.983789794955023
2016-10-11,47.933546720575,21.698118705400468
2016-10-12,48.98777234950585,21.708880703921956
2016-10-13,49.27119693396229,21.87169020042833
2016-10-14,49.92816711590297,22.934919087090293
2016-10-15,49.08287707771788,22.120152605153326
2016-10-16,48.509619272237195,22.144957895381435
2016-10-17,48.18931519541779,21.989867342688008
2016-10-18,47.94263533243485,22.182275667115867
2016-10-19,47.12935431641211,22.389085134633746
2016-10-20,47.288703578915836,22.820262370402066
2016-10-21,47.407221473495085,23.229135889174266
2016-10-22,47.285435384845755,23.19464487273702
2016-10-23,47.22767516812328,23.29187063097064
2016-10-24,46.957406528220176,23.07782081226727
2016-10-25,45.822993496283644,22.340307810572224
2016-10-26,45.71465582373602,22.360225892620655
2016-10-27,47.52664047823245,22.53881056683223
2016-10-28,48.7431571180392,23.224285726021492
2016-10-29,49.62387711214361,23.559463923737688
2016-10-30,49.50069249408873,23.519826532899554
2016-10-31,49.473201844015534,23.59306254498797
2016-11-01,48.695206739015696,23.38502791262393
2016-11-02,49.11340069783465,23.275465082846548
2016-11-03,49.34662688595472,23.437731334613837
2016-11-04,49.040689027953206,23.427476765742036
2016-11-05,48.88464915587555,23.420541491476694
2016-11-06,48.48916352908098,23.396779048276574
2016-11-07,48.058962231426875,23.162361683477435
2016-11-08,48.264489087956086,23.575052739908042
2016-11-09,48.15097113316452,23.283370793099245
2016-11-10,48.91497718083801,23.49360302050605
2016-11-11,50.31341897751096,23.659164022796553
2016-11-12,50.732448899371064,23.75299427129149
2016-11-13,50.616458979961365,23.66915769907182
2016-11-14,50.489914815268605,23.473693715994425
2016-11-15,50.264536793133466,23.437940254470323
2016-11-16,50.21322847749735,23.61688272837884
2016-11-17,50.05601083272071,23.51937058463106
2016-11-18,49.424251783332,23.53991559751437
2016-11-19,47.718567157423294,23.454979239288225
2016-11-20,47.2460679912331,23.44716642277717
2016-11-21,47.44582380407851,23.483552305121425
2016-11-22,48.69487206975417,23.625184785218153
2016-11-23,50.15945212990856,23.833924646052086
2016-11-24,50.15385577973328,23.77275298080378
2016-11-25,49.86635401840732,23.680370629718123
2016-11-26,49.87858365121127,23.710045463504684
2016-11-27,50.014804374162026,23.77012777433397
2016-11-28,50.380625940451814,23.921937540717074
2016-11-29,50.861758041332806,24.239332738120638
2016-11-30,50.99754348153696,24.345857958450875
2016-12-01,51.06693179685341,24.310363650634283
2016-12-02,51.48759762789313,24.38790827150303
2016-12-03,51.07705931847164,24.342052605688398
2016-12-04,50.95863971974196,24.416643490388676
2016-12-05,49.88569312939802,23.807308469855336
2016-12-06,50.20473600922754,24.091251990554543
2016-12-07,50.21450871085997,24.1793629437308
2016-12-08,50.53630773457184,24.569711298279262
2016-12-09,50.45754155435757,24.587235158534252
2016-12-10,50.3437808849955,24.86937556690359
2016-12-11,50.70655323450137,24.89798790414852
2016-12-12,50.84185572027553,24.81282867236292
2016-12-13,51.84164780450158,24.917336847628995
2016-12-14,53.72066551765847,25.512817628654194
2016-12-15,55.12617226196234,26.39292882038796
2016-12-16,56.91365293184279,27.29902593611901
2016-12-17,55.98039198746748,27.739090903278292
2016-12-18,56.80042310284056,29.519769695087046
2016-12-19,59.412671199345745,28.116744961579275
2016-12-20,60.053293247632865,28.57034766784654
2016-12-21,60.90492158522816,29.123845172399232
2016-12-22,61.43563890904692,29.43720233354166
2016-12-23,63.014323438615875,30.371933230220254
2016-12-24,63.5744086495266,30.48420238554916
2016-12-25,64.1509377807727,30.450637406449623
2016-12-26,63.98916498203057,30.275116308009977
2016-12-27,62.95648678496556,30.051233350817746
2016-12-28,62.7425585879006,29.86539352003232
2016-12-29,63.0851489967056,30.071983193921454
2016-12-30,63.70911575321952,30.25995981497717
2016-12-31,64.19762653489072,30.057140748251047
2017-01-01,64.7935965109314,30.130662736318747
2017-01-02,65.22298966756514,30.142020640699208
2017-01-03,65.35692946990117,30.140743381087198
2017-01-04,66.67312163072776,31.28375681679102
2017-01-05,66.42567385444741,31.21604972315527
2017-01-06,65.59131570080864,30.910908863487343
2017-01-07,65.10739648846963,29.70716595946799
2017-01-08,64.95911294549268,29.53126000837697
2017-01-09,66.00568003144653,31.1486162822525
2017-01-10,64.35245020964362,30.599546693824074
2017-01-11,61.96668538484579,29.352661439827482
2017-01-12,60.68945043426176,28.4880164563413
2017-01-13,59.91178964510326,28.902194552761486
2017-01-14,58.75340296495958,28.364864620035355
2017-01-15,58.80479746930216,27.944875756629745
2017-01-16,59.32306828391732,28.799844712504097
2017-01-17,58.09314727463313,28.311039162234685
2017-01-18,55.40589622641507,27.996339409177615
2017-01-19,53.11178173241852,27.227957849333333
2017-01-20,52.064722103106526,26.580006608853964
2017-01-21,52.93114636935391,26.853703378745884
2017-01-22,53.04472640828773,26.724788816883997
2017-01-23,52.59526923548152,27.685553836475233
2017-01-24,50.49376803751802,26.891142382631227
2017-01-25,49.562490896158344,25.932256475349263
2017-01-26,50.12586784284898,25.58457239044244
2017-01-27,50.90644211658365,25.596840387593826
2017-01-28,51.93489281289988,26.71337265634934
2017-01-29,51.74667122709575,26.416349500709064
2017-01-30,50.953726108796864,25.37735630948156
2017-01-31,51.30431836899995,25.076331997985392
2017-02-01,51.14565891393723,25.73724300013899
2017-02-02,51.5506393959814,25.877915960093233
2017-02-03,48.8927530017153,25.04682370059773
2017-02-04,45.437042595769036,24.794848500025612
2017-02-05,45.229222651038704,24.34787816647202
2017-02-06,44.990308782889926,24.189735628769856
2017-02-07,44.95498880512757,24.371202245580214
2017-02-08,45.18675478124356,24.45313529076848
2017-02-09,45.376696857988456,24.705826201838345
2017-02-10,45.53596307233587,24.76492659845017
2017-02-11,45.80631342659991,24.977731862554364
2017-02-12,45.711207244475844,24.81085907670904
2017-02-13,45.947357613714416,24.708670801843354
2017-02-14,46.349378191099184,25.016490277752524
2017-02-15,45.42879656722608,24.729992525221324
2017-02-16,45.68240538210706,24.89798368512128
2017-02-17,45.4643469687761,24.840392190870443
2017-02-18,45.79525811968585,24.940259380666006
2017-02-19,46.05992282704964,24.851792435166082
2017-02-20,46.19456451105316,24.782425145110324
2017-02-21,46.13695177756639,24.859095448039884
2017-02-22,46.35753874663073,24.963576552242372
2017-02-23,46.699080001497464,25.059607770648945
2017-02-24,46.799976602276146,24.98053027568242
2017-02-25,47.02963087750823,25.14201621445734
2017-02-26,47.08321072926028,25.226188217471574
2017-02-27,47.248072963462114,25.29608098367812
2017-02-28,47.976749213836484,25.641607120565816
2017-03-01,47.67020814615155,25.494411340409474
2017-03-02,47.36756701108115,25.465371390046645
2017-03-03,47.65642501497453,25.52779816492708
2017-03-04,47.965237533692715,25.67595093431856
2017-03-05,47.96026177373464,25.5015836967219
2017-03-06,47.660199535789154,25.286134150466992
2017-03-07,47.225236317011095,25.113286651730224
2017-03-08,47.450775868523486,25.224679059880447
2017-03-09,47.70354101153039,25.31570072982782
2017-03-10,48.10287979185384,25.476015353268778
2017-03-11,48.67922048143158,25.894324277886575
2017-03-12,48.82601733303387,25.924496533434503
2017-03-13,48.77183615977836,26.398746983034606
2017-03-14,48.983232255166236,26.975549589591065
2017-03-15,49.31997182914046,26.75210377913177
2017-03-16,49.69221698113205,26.69895901570816
2017-03-17,49.963001179245325,26.645325614857917
2017-03-18,49.81803402964958,26.549721990449445
2017-03-19,49.85148294773886,26.55627943641739
2017-03-20,50.00307539682538,26.70567585354948
2017-03-21,50.69241445792153,27.15312875194577
2017-03-22,50.22300464210842,27.27884995650298
2017-03-23,49.579072139862255,27.04396343261138
2017-03-24,50.36438679245284,27.171456076016533
2017-03-25,50.577073974243795,27.438704475922805
2017-03-26,50.13007671050124,27.39127086862275
2017-03-27,50.179482748645476,27.543453902352496
2017-03-28,50.24457181314492,27.48289649910731
2017-03-29,50.642571180130155,27.594317149829973
2017-03-30,50.745635686378634,27.616797121338585
2017-03-31,50.58653449210646,27.691103303794705
2017-04-01,50.54850388408762,27.84229557790053
2017-04-02,50.77429197178607,27.739549128086047
2017-04-03,50.56062120204217,27.477666510328763
2017-04-04,49.91956901196287,27.47276974064457
2017-04-05,50.37415174251847,27.385632994437838
2017-04-06,50.59333899198285,27.47769495871624
2017-04-07,49.92634025761978,27.381730069252313
2017-04-08,49.537102454673224,27.3012715935553
2017-04-09,49.40210572315523,27.347245207451518
2017-04-10,49.7843503064022,27.466087569832453
2017-04-11,50.47529790701959,27.68494232314705
2017-04-12,51.040276841868824,27.587832326394665
2017-04-13,51.107333782569626,27.431970199623034
2017-04-14,50.85180162473795,27.1938624027284
2017-04-15,51.42155023959266,28.106726423988757
2017-04-16,51.847648060796644,28.20363260345513
2017-04-17,51.832770348100524,27.782252875728943
2017-04-18,52.03934086092105,27.215814864321214
2017-04-19,51.26748641492154,27.21633039005702
2017-04-20,50.25990738820929,26.76085303178926
2017-04-21,50.106866584018704,26.95859687709441
2017-04-22,49.80563957138251,27.035440907787585
2017-04-23,50.1980811346672,27.148682056175367
2017-04-24,50.32900446644551,27.0989537614373
2017-04-25,50.35050787459394,27.32183962779346
2017-04-26,51.01168165560851,27.729525807003977
2017-04-27,51.01487915255604,27.64142028828386
2017-04-28,51.001655190983016,27.953270546833078
2017-04-29,50.923702830188674,27.89583810481525
2017-04-30,50.49810665618448,27.75001555798091
2017-05-01,51.18697308325848,28.046827623257393
2017-05-02,51.3250561545373,27.871235455567323
2017-05-03,51.47993504791855,28.201998022985737
2017-05-04,53.13886923480083,29.126637797509538
2017-05-05,53.98050042200985,29.65272837559678
2017-05-06,53.73695172751776,29.769038143367865
2017-05-07,54.134503474774725,29.95129726413465
2017-05-08,53.53643621184893,29.039627217920152
2017-05-09,53.53166222535325,29.159998017581817
2017-05-10,54.63229404898039,29.77567958633654
2017-05-11,55.35320234011275,30.073546792914705
2017-05-12,55.629618455443904,30.226155482699852
2017-05-13,55.92795917394976,30.43206710912017
2017-05-14,56.31850845040705,30.71218511412912
2017-05-15,56.15499962563643,30.396518342863068
2017-05-16,56.1656643081761,30.488540169051117
2017-05-17,56.383370769691496,30.823693393253667
2017-05-18,57.32948674752921,31.281048971973593
2017-05-19,57.99985212638516,31.330549056539557
2017-05-20,58.54849973794548,31.441600005253957
2017-05-21,58.5616389637616,31.537853485642092
2017-05-22,58.34389787361485,31.58380659663213
2017-05-23,59.63578822252172,33.0747747931609
2017-05-24,61.037894017669956,34.298591625997815
2017-05-25,62.32232704402519,34.043735009150566
2017-05-26,62.818946540880496,34.00108066466355
2017-05-27,63.52039252021565,34.084111602832145
2017-05-28,64.24921851602275,34.7879765235237
2017-05-29,62.930646338724195,32.599006838237074
2017-05-30,62.97555078241988,32.44329384198169
2017-05-31,62.834758722671445,32.434892283638234
2017-06-01,63.52551802560645,32.91020400005119
2017-06-02,64.00203560197666,33.321037990813316
2017-06-03,64.63015639038632,33.768162345279706
2017-06-04,64.55936002545675,33.681018739624896
2017-06-05,64.46528105345914,33.56883489799551
2017-06-06,64.55240982157254,33.36270740191837
2017-06-07,66.45291881205797,34.977134396173916
2017-06-08,68.09668925806898,36.825277942525055
2017-06-09,68.65257878913539,36.94481797758746
2017-06-10,68.80108399854862,36.937172620175524
2017-06-11,68.62782651703643,36.87961317706751
2017-06-12,68.19478972285577,36.9563890138633
2017-06-13,68.0807107004631,37.059713285130485
2017-06-14,68.81119779067897,37.40833901397791
2017-06-15,68.80381706867557,37.517340036002516
2017-06-16,68.9054463421798,37.50912441806388
2017-06-17,68.88746083580989,37.59261654416335
2017-06-18,68.84219264749927,37.71661113085661
2017-06-19,69.5003078289635,38.11892690845798
2017-06-20,68.12073676454574,35.924346157385756
2017-06-21,67.52515042609382,34.740868469999604
2017-06-22,68.0326217021972,34.922160444011006
2017-06-23,67.23396651828257,34.849744577772086
2017-06-24,67.03116993724305,34.895594586418056
2017-06-25,67.15296904353505,34.95117762993595
2017-06-26,68.2635699991832,36.10833516106341
2017-06-27,67.3485448317406,35.133729490115684
2017-06-28,67.0700734603447,35.37228400366288
2017-06-29,66.43052420260558,35.611815111778625
2017-06-30,66.58845073951204,35.8516081499317
2017-07-01,66.68874681071024,35.82493015516285
2017-07-02,66.28575035420552,35.689910623283886
2017-07-03,66.09108629512525,35.823693730070566
2017-07-04,67.23121567243031,36.130013509195585
2017-07-05,67.63144631508428,36.080581543749794
2017-07-06,67.93777908412339,36.2558638204968
2017-07-07,68.010202935822,36.15959037799321
2017-07-08,67.97084462968895,36.26835921571441
2017-07-09,68.0683162127443,36.307439433643516
2017-07-10,67.86349388295143,36.05580819033294
2017-07-11,68.00708331566231,36.07763817177803
2017-07-12,67.54425428476135,36.01247166444995
2017-07-13,67.48800296598054,35.87501810985806
2017-07-14,68.8638308625337,35.965972255859164
2017-07-15,69.51385987571128,36.31388002139261
2017-07-16,69.30444088799042,36.27866992318947
2017-07-17,70.23662960467207,37.32834452047635
2017-07-18,70.21077886343218,38.12051995862308
2017-07-19,68.3688473345313,36.3991597985966
2017-07-20,68.03959924378555,36.264803895732946
2017-07-21,67.89267370470203,36.14360638976554
2017-07-22,67.96857030548064,35.85309690092385
2017-07-23,68.51483134920635,35.78552573691867
2017-07-24,68.1016219302186,35.57395378789451
2017-07-25,68.82019036388141,35.9200043203059
2017-07-26,69.59251460017971,36.45251655288473
2017-07-27,69.13482330038933,36.03255805812059
2017-07-28,68.86621275082359,35.72571459787349
2017-07-29,69.04406259359091,35.863405317596936
2017-07-30,69.11064970799637,36.00952732531966
2017-07-31,68.80632768044319,35.78449195184345
2017-08-01,68.6459624887691,35.67568860975013
2017-08-02,67.54220294249777,35.13877978821924
2017-08-03,66.7714416741539,34.4669743073595
2017-08-04,67.17102800239593,35.10757722345737
2017-08-05,70.40117924528303,38.88572260426628
2017-08-06,70.25345631176997,39.048695493275275
2017-08-07,69.83842144490728,38.60971242722902
2017-08-08,69.67114320428,38.00388960460307
2017-08-09,70.69111226823492,38.571123537073
2017-08-10,70.14314838070734,38.57416157520474
2017-08-11,68.4222846728743,36.12659859264475
2017-08-12,68.64934231125271,35.87070782485778
2017-08-13,70.70460918143701,38.47673476892197
2017-08-14,70.06433846551774,37.95862106531166
2017-08-15,68.64327728089519,36.926466948394236
2017-08-16,67.70806889651233,36.42336817803851
2017-08-17,66.21186732554659,34.309748459236125
2017-08-18,64.70697064989518,32.98521146244543
2017-08-19,66.52815494908653,34.7936945532358
2017-08-20,66.77952792752325,36.62701165829186
2017-08-21,65.21615285265051,36.015456425312244
2017-08-22,63.146524034141954,35.006356880957
2017-08-23,60.94153590681555,34.23996165740385
2017-08-24,58.49253946861762,33.551180426219545
2017-08-25,56.32933874021309,32.643274115222
2017-08-26,55.38778745775042,32.70120484358795
2017-08-27,54.302675228896575,32.007313755588115
2017-08-28,51.60542800453516,29.04402907726106
2017-08-29,48.71885482180296,27.42404050715726
2017-08-30,46.27941214221538,26.177908341633326
