index,seasonal
2016-06-21,0.18827366738245674
2016-06-22,0.2139049051212025
2016-06-23,0.26380026554482355
2016-06-24,0.301513836456059
2016-06-25,0.2600860284955697
2016-06-26,0.18806683511706296
2016-06-27,0.07779382249395955
2016-06-28,0.10498740912841084
2016-06-29,0.09650421403141728
2016-06-30,0.1651885058070349
2016-07-01,0.2139855394215741
2016-07-02,0.1645556632477063
2016-07-03,0.12315133651896515
2016-07-04,0.1409572146854031
2016-07-05,0.22051146031898
2016-07-06,0.05517087421226969
2016-07-07,0.05168681223670807
2016-07-08,0.11859013512970533
2016-07-09,0.08841007816567634
2016-07-10,0.08478696724333006
2016-07-11,0.08805958888914867
2016-07-12,0.10757369763564185
2016-07-13,0.12270837673100436
2016-07-14,0.13663281618620154
2016-07-15,0.18703606215622823
2016-07-16,0.23764133039774277
2016-07-17,0.2673629769190286
2016-07-18,0.17003541325910876
2016-07-19,0.10465377475380143
2016-07-20,0.0797905540809066
2016-07-21,0.07638603213485863
2016-07-22,0.10642624958877543
2016-07-23,0.08032834747082547
2016-07-24,0.038123969246671094
2016-07-25,-0.04100970878663571
2016-07-26,-0.11760003669702603
2016-07-27,-0.16591574677403512
2016-07-28,-0.1642063135148106
2016-07-29,-0.1643290729369286
2016-07-30,-0.22594404331993684
2016-07-31,-0.2977362527794227
2016-08-01,-0.45779075441371225
2016-08-02,-0.6034745590223652
2016-08-03,-0.6666595292044633
2016-08-04,-0.7080674557792319
2016-08-05,-0.7473827479260032
2016-08-06,-0.8099087362907109
2016-08-07,-0.904040960201768
2016-08-08,-1.0183628587485924
2016-08-09,-1.1057848415784837
2016-08-10,-1.154481517715061
2016-08-11,-1.210788439563513
2016-08-12,-1.2498192783108628
2016-08-13,-1.34885535971997
2016-08-14,-1.4986444930103215
2016-08-15,-1.7121614383084458
2016-08-16,-1.8695786574300584
2016-08-17,-1.9552706815472751
2016-08-18,-1.9712310699457354
2016-08-19,-2.0053301967860127
2016-08-20,-2.1860270228765692
2016-08-21,-2.420332306682686
2016-08-22,-2.5918871721410466
2016-08-23,-2.6803085956762236
2016-08-24,-2.6356109947008988
2016-08-25,-2.5134627041293105
2016-08-26,-2.432007287057412
2016-08-27,-2.4699092147869957
2016-08-28,-2.5441698149300636
2016-08-29,-2.555016701123309
2016-08-30,-2.4944123979743367
2016-08-31,-2.3250889350146045
2016-09-01,-2.0945387050391346
2016-09-02,-1.891420425714873
2016-09-03,-1.7439526978502824
2016-09-04,-1.6679335700210982
2016-09-05,-1.6377009035277021
2016-09-06,-1.5959997316188053
2016-09-07,-1.5302894052218634
2016-09-08,-1.3738482833341916
2016-09-09,-1.248943839976164
2016-09-10,-1.1612702073637582
2016-09-11,-1.060574592831333
2016-09-12,-0.9827169163329308
2016-09-13,-0.8960541392410472
2016-09-14,-0.7567153504471476
2016-09-15,-0.6125286943475385
2016-09-16,-0.5136616727341755
2016-09-17,-0.45735454284221444
2016-09-18,-0.4282987581245287
2016-09-19,-0.40736761648130027
2016-09-20,-0.3882635408345227
2016-09-21,-0.38007633654721507
2016-09-22,-0.31605997108710776
2016-09-23,-0.26309364159960197
2016-09-24,-0.23355970180407853
2016-09-25,-0.21511637314552168
2016-09-26,-0.2299546439757141
2016-09-27,-0.2383348492243127
2016-09-28,-0.1557742645740698
2016-09-29,-0.06314652435950774
2016-09-30,0.050464864216426
2016-10-01,0.12721707432609453
2016-10-02,0.20792381190051856
2016-10-03,0.247756395907031
2016-10-04,0.28681535166149247
2016-10-05,0.3284773163297688
2016-10-06,0.39393965424322075
2016-10-07,0.44948477223908223
2016-10-08,0.5097289089192907
2016-10-09,0.5287275799172645
2016-10-10,0.5340412615661687
2016-10-11,0.5176127458756236
2016-10-12,0.5351189526070942
2016-10-13,0.5666385640851531
2016-10-14,0.5997723089303875
2016-10-15,0.6120311629172266
2016-10-16,0.6068663523388144
2016-10-17,0.5946176188226476
2016-10-18,0.5757924950712743
2016-10-19,0.5988674347667123
2016-10-20,0.6536224958894076
2016-10-21,0.6733485195984641
2016-10-22,0.6813607907321586
2016-10-23,0.6922771999860102
2016-10-24,0.688167481483016
2016-10-25,0.7022039199258748
2016-10-26,0.7468739740568154
2016-10-27,0.8120540542952204
2016-10-28,0.854369783138909
2016-10-29,0.8853372092970382
2016-10-30,0.8546401415474915
2016-10-31,0.8992452611878783
2016-11-01,0.9082726629171497
2016-11-02,0.9530021016298755
2016-11-03,0.9919828681372914
2016-11-04,1.0234385437815627
2016-11-05,1.0637624756684445
2016-11-06,1.0855401762726598
2016-11-07,1.1034827097791973
2016-11-08,1.0766599200982032
2016-11-09,1.05968510858821
2016-11-10,1.1338532664246956
2016-11-11,1.1257541081854445
2016-11-12,1.1726001149521201
2016-11-13,1.2472167959880742
2016-11-14,1.229719926333867
2016-11-15,1.1718992120355602
2016-11-16,1.1912103014167763
2016-11-17,1.1873930797506167
2016-11-18,1.176521258779892
2016-11-19,1.227037027652419
2016-11-20,1.2676080717796216
2016-11-21,1.2369384171436224
2016-11-22,1.1844588048871365
2016-11-23,1.182011127191639
2016-11-24,1.255928299625691
2016-11-25,1.370601728270619
2016-11-26,1.4115077231642918
2016-11-27,1.4416484321864858
2016-11-28,1.4185331117852438
2016-11-29,1.3340124574687746
2016-11-30,1.2181641427045415
2016-12-01,1.2113354937410599
2016-12-02,1.2261203637901656
2016-12-03,1.265159805721876
2016-12-04,1.2995986888366904
2016-12-05,1.2955161534151582
2016-12-06,1.2345270880668362
2016-12-07,1.2145474492034218
2016-12-08,1.1860657498835134
2016-12-09,1.1957355944190842
2016-12-10,1.2385907028546168
2016-12-11,1.2272892739550383
2016-12-12,1.1629434302867379
2016-12-13,1.0815771499798017
2016-12-14,1.0188002488365329
2016-12-15,0.9641831582246277
2016-12-16,0.95562969793446
2016-12-17,0.951154441096469
2016-12-18,0.9216494869432589
2016-12-19,0.8105718002813646
2016-12-20,0.6852577913591529
2016-12-21,0.5701130293234963
2016-12-22,0.4597336187009162
2016-12-23,0.34300821187759245
2016-12-24,0.23873393698494566
2016-12-25,0.21471240448722312
2016-12-26,0.19202523293091903
2016-12-27,-0.23855839872927095
2016-12-28,-0.4408097608180612
2016-12-29,-0.5224165211420586
2016-12-30,-0.5630920717144831
2016-12-31,-0.616561124305785
