index,mean,std
2016-01-01,10.601541752680015,1.645626383113582
2016-01-02,10.571088416399398,1.6490179326351906
2016-01-03,10.476151723452682,1.674347186415111
2016-01-04,10.329332424722805,1.6971405697037607
2016-01-05,9.9866371504351,1.8006939011205438
2016-01-06,9.850659889573285,1.8041854678420115
2016-01-07,9.78672925699423,1.8173386971197232
2016-01-08,9.748838645677614,1.8477491461762863
2016-01-09,9.737370011023236,1.8499118999601085
2016-01-10,9.795870860475443,1.8345499750397738
2016-01-11,9.775122994582198,1.8393879830849014
2016-01-12,9.439816551873637,1.996537842697557
2016-01-13,9.29839768209289,2.0310557149062873
2016-01-14,9.303825974545475,2.0244627943518654
2016-01-15,9.386811911613847,1.9996973261957247
2016-01-16,9.499042488799866,1.940265111609212
2016-01-17,9.65839066441973,1.8836081591288267
2016-01-18,9.760802363123844,1.8300147333604513
2016-01-19,9.686155856308085,1.8696885076862584
2016-01-20,9.496438012970149,1.9617590742945816
2016-01-21,9.423776073637013,1.9889533790595362
2016-01-22,9.489959509127454,1.9646770123167643
2016-01-23,9.645430429572345,1.8964555089487762
2016-01-24,9.826084647881531,1.8312432800017597
2016-01-25,9.934834954329672,1.7974090312966764
2016-01-26,9.879400650373427,1.82421933364703
2016-01-27,9.923727734068619,1.7985525908471764
2016-01-28,10.000451349358322,1.7464550731230557
2016-01-29,10.102952535650418,1.7308345183316016
2016-01-30,10.225640990759127,1.6921663452990474
2016-01-31,10.41035687777663,1.647192931822399
2016-02-01,10.491242554155278,1.624159700514913
2016-02-02,10.451608900444732,1.6606092839369915
2016-02-03,10.500744050833323,1.6507199097482053
2016-02-04,10.580124900179127,1.6314066140317125
2016-02-05,10.704593221586551,1.6009446191221606
2016-02-06,10.829468070869458,1.5617247380197823
2016-02-07,10.940685981336625,1.5219083805943265
2016-02-08,11.03706343672203,1.5078454648288784
2016-02-09,11.009160617864477,1.5381146063669322
2016-02-10,11.031543386430057,1.5174725814853551
2016-02-11,11.101524823312117,1.496944618878699
2016-02-12,11.140072325510605,1.4578342589727005
2016-02-13,11.21684132521781,1.422787287343412
2016-02-14,11.329938427870033,1.3829357952203853
2016-02-15,11.392195066617761,1.3662734898090736
2016-02-16,11.357637979068006,1.408969630126948
2016-02-17,11.31655913717318,1.4592099155120075
2016-02-18,11.350615042409052,1.4540568543447612
2016-02-19,11.392979052564764,1.447922768060884
2016-02-20,11.471943169761646,1.431650570747941
2016-02-21,11.529105719483317,1.397792277568574
2016-02-22,11.59268153076245,1.3803928803180903
2016-02-23,11.533938925293908,1.4287627615761718
2016-02-24,11.50305051145624,1.413555224758988
2016-02-25,11.506890755896965,1.3870778615546544
2016-02-26,11.550633246639004,1.3750953090492326
2016-02-27,11.592097102147669,1.3828145776165008
2016-02-28,11.680833700130554,1.3311957211843461
2016-02-29,11.754830228524783,1.3033264430159115
2016-03-01,11.690855616342516,1.383277365059192
2016-03-02,11.675538099195016,1.3777553748072922
2016-03-03,11.63696035617868,1.35538512663514
2016-03-04,11.689353631792425,1.344328277952532
2016-03-05,11.747451684661586,1.3629543595025209
2016-03-06,11.828860615428525,1.3265349537864275
2016-03-07,11.896909338007712,1.2940733605519101
2016-03-08,11.76827930768522,1.3503575275259152
2016-03-09,11.75073968238903,1.3500296192770846
2016-03-10,11.775816519082804,1.3616523887024137
2016-03-11,11.806600309738556,1.365507148569607
2016-03-12,11.821136314162045,1.3479262051175258
2016-03-13,11.888842309282115,1.3020603422695456
2016-03-14,11.882919255747028,1.297985946668695
