snapshot-date	sku	fnsku	asin	product-name	condition	sales-rank	product-group	total-quantity	sellable-quantity	unsellable-quantity	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	units-shipped-last-24-hrs	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-90-days	units-shipped-last-180-days	units-shipped-last-365-days	weeks-of-cover-t7	weeks-of-cover-t30	weeks-of-cover-t90	weeks-of-cover-t180	weeks-of-cover-t365	num-afn-new-sellers	num-afn-used-sellers	currency	your-price	sales-price	lowest-afn-new-price	lowest-afn-used-price	lowest-mfn-new-price	lowest-mfn-used-price	qty-to-be-charged-ltsf-12-mo	qty-in-long-term-storage-program	qty-with-removals-in-progress	projected-ltsf-12-mo	per-unit-volume	is-hazmat	in-bound-quantity	asin-limit	inbound-recommend-quantity	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo
2020-08-15T00:00:00-07:00	nar_jan21-003	X002FZIREZ	0078027004	Women's Voices, Feminist Visions: Classic and Contemporary Readings	Used	24418	gl_book	12	12	0	0	0	12	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	19	USD	69.08	69.08	129.75	37.94	0.00	13.65	0	0		0.00	0.048465	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_jan21-001	X002FZIQV9	0134605187	Microbiology: An Introduction (13th Edition)	Used	2943	gl_book	2	2	0	0	0	2	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	11	USD	146.23	146.23	139.98	144.49	139.97	108.99	0	0		0.00	0.091667	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-17-2020 -010	X002FVHINF	1429294760	Absolute Ultimate Guide for Lehninger Principles of Biochemistry	Used	108597	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	22	USD	18.00	18.00	70.10	9.98	47.58	7.62	0	0		0.00	0.080425	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-17-2020 -004	X002FUX6CN	013348890X	Family Therapy: History, Theory, and Practice (6th Edition)	Used	288546	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	169.99	169.99	0.00	93.19	0.00	93.70	0	0		0.00	0.034964	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-17-2020 -007	X002FUTYZV	1133109039	Differential Equations (with DE Tools Printed Access Card)	Used	56138	gl_book	3	3	0	0	0	3	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	16	USD	91.16	91.16	219.39	25.50	122.00	53.99	0	0		0.00	0.073009	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-17-2020 -002	X002FUTTY7	1429234148	Lehninger Principles of Biochemistry	Used	10643	gl_book	9	9	0	1	0	8	0	0	0	12	17	26	54	67	0.75	2.11764705882353	4.5	4.3333333333333	6.9850746268657	0	8	USD	83.50	83.50	0.00	83.48	162.98	47.49	0	0		0.00	0.115945	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-17-2020 -001	X002FUM7OL	1429234148	Lehninger Principles of Biochemistry	Used	10643	gl_book	76	76	0	0	0	76	0	0	0	0	0	0	0	2	Infinite	Infinite	Infinite	Infinite	1976.0	0	8	USD	84.99	84.99	0.00	83.48	162.98	47.49	0	0		0.00	0.115945	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-17-2020 -003	X002FUGMR9	0133836797	The Economics of Money, Banking and Financial Markets (11th Edition) (The Pearson Series in Economics)	Used	22511	gl_book	3	3	0	0	0	3	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	62.79	62.79	0.00	50.91	270.00	61.98	0	0		0.00	0.058035	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-10-2020 -003	X002FMOULH	1429234148	Lehninger Principles of Biochemistry	Used	10643	gl_book	3	3	0	0	0	3	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	8	USD	99.99	99.99	0.00	83.48	162.98	47.49	0	0		0.00	0.115945	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	christine B  01-10-2020-002	X002FMLZ3N	1133109039	Differential Equations (with DE Tools Printed Access Card)	Used	56138	gl_book	2	2	0	0	0	2	0	0	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	104.0	1	16	USD	114.99	114.99	219.39	25.50	122.00	53.99	0	0		0.00	0.073009	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 01-10-2020 -002	X002FMCOZB	1429234148	Lehninger Principles of Biochemistry	Used	10643	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	0	8	USD	99.99	99.99	0.00	83.48	162.98	47.49	0	0		0.00	0.115945	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_jan7-010	X002FJ32YL	0840028644	Direct Social Work Practice: Theory and Skills, 9th Edition (Brooks / Cole Empowerment Series)	Used	44658	gl_book	2	2	0	0	0	2	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	12	USD	39.99	39.99	0.00	30.57	65.49	20.75	0	0		0.00	0.062587	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_jan7-001	X002FIZLYB	0133836797	The Economics of Money, Banking and Financial Markets (11th Edition) (The Pearson Series in Economics)	Used	22511	gl_book	7	7	0	0	0	7	0	0	0	0	0	0	1	2	Infinite	Infinite	Infinite	182.0	182.0	0	15	USD	62.79	62.79	0.00	50.91	270.00	61.98	0	0		0.00	0.058035	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_dec13-003	X002EW317R	0840028644	Direct Social Work Practice: Theory and Skills, 9th Edition (Brooks / Cole Empowerment Series)	Used	44658	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	12	USD	39.99	39.99	0.00	30.57	65.49	20.75	0	0		0.00	0.062587	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_dec13-007	X002EVRZMP	0073398241	Vector Mechanics for Engineers: Statics and Dynamics	Used	324094	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	1	1	Infinite	Infinite	Infinite	26.0	52.0	2	10	USD	115.04	115.04	160.45	50.38	403.79	40.30	0	0		0.00	0.10259	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 12-09-2019-021	X002EQG85Z	0134082575	Principles of Risk Management and Insurance (13th Edition) (Pearson Series in Finance)	Used	32032	gl_book	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	1	16	USD	154.92	154.92	271.19	127.95	220.76	103.93	0	0		0.00	0.047929	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 12-09-2019-020	X002EQG5JJ	0133754006	Human Communication in Society (4th Edition)	Used	24721	gl_book	3	3	0	0	0	3	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	12	USD	56.16	56.16	0.00	53.43	0.00	37.73	0	0		0.00	0.03675	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 12-09-2019-019	X002EQG3UZ	0133754006	Human Communication in Society (4th Edition)	Used	24721	gl_book	7	7	0	0	0	7	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	12	USD	56.16	56.16	0.00	53.43	0.00	37.73	0	0		0.00	0.03675	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_dec7-005	X002EORWRF	0205007090	Elements of Music (3rd Edition)	Used	509724	gl_book	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	0	16	USD	123.61	123.61	0.00	87.77	393.21	83.50	0	0		0.00	0.079865	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 11-25-19-025	X002EASZNJ	013348890X	Family Therapy: History, Theory, and Practice (6th Edition)	Used	288546	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	169.99	169.99	0.00	93.19	0.00	93.70	0	0		0.00	0.034964	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov14-017	X002E1UEY1	0134609034	College Physics: A Strategic Approach (4th Edition)	Used	11353	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	8	USD	151.48	151.48	154.98	146.11	186.03	145.92	0	0		0.00	0.098781	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov14-013	X002DYCZ73	013460699X	Using MIS (10th Edition)	Used	28414	gl_book	2	2	0	0	0	2	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	11	USD	99.99	99.99	253.32	79.90	253.31	63.25	0	0		0.00	0.0525	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov14-012	X002DX7N1R	013460699X	Using MIS (10th Edition)	Used	28414	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	11	USD	99.99	99.99	253.32	79.90	253.31	63.25	0	0		0.00	0.0525	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov8-004	X002DQ9J1L	0136129161	Engineering Mechanics: Dynamics (5th Edition)	Used	428088	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	7	USD	140.79	140.79	190.14	106.44	139.06	106.31	0	0		0.00	0.056184	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 11-6-19-027	X002DPH9ZP	013348890X	Family Therapy: History, Theory, and Practice (6th Edition)	Used	288546	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	169.99	169.99	0.00	93.19	0.00	93.70	0	0		0.00	0.034964	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 11-6-19-026	X002DPH9FZ	013348890X	Family Therapy: History, Theory, and Practice (6th Edition)	Used	288546	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	169.99	169.99	0.00	93.19	0.00	93.70	0	0		0.00	0.034964	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 11-6-19-014	X002DD6VLZ	0073512249	Pathways to Astronomy	Used	860882	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	7	USD	35.00	35.00	81.70	21.06	0.00	7.24	0	0		0.00	0.056006	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov4-002	X002D61WAR	1464114889	Calculus: Early Transcendentals	No Listing	19693	gl_book	1	1	0	0	0	1	0	0	0	0	4	7	7	8	Infinite	1.0	1.8571428571429	3.7142857142857	6.5	0	10	USD	0.00	0.00	0.00	79.99	289.63	53.99	0	0		0.00	0.082118	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov3-022	X002D522WP	0136129161	Engineering Mechanics: Dynamics (5th Edition)	Used	428088	gl_book	2	2	0	0	0	0	2	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	7	USD	140.79	140.79	190.14	106.44	139.06	106.31	0	0		0.00	0.056184	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov3-026	X002D51AOB	1118116135	Fundamentals of Fluid Mechanics	Used	188984	gl_book	2	2	0	0	0	0	2	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	129.99	129.99	0.00	110.40	389.98	83.98	0	0		0.00	0.078287	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_nov3-018	X002D50R95	0133754006	Human Communication in Society (4th Edition)	Used	24721	gl_book	1	1	0	0	0	1	0	0	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	0	12	USD	56.16	56.16	0.00	53.43	0.00	37.73	0	0		0.00	0.03675	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 11-1-19-013	X002D3FRMT	0132553287	Management (3rd Edition)	Used	195814	gl_book	3	3	0	1	0	0	2	0	0	0	0	0	1	2	Infinite	Infinite	Infinite	78.0	78.0	1	12	USD	67.01	67.01	326.65	57.99	559.76	57.39	0	0		0.00	0.054351	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine_10_16-021	X002CS698L	0321981227	Human Physiology: An Integrated Approach (7th Edition)	Used	14803	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	13	USD	79.99	79.99	0.00	60.25	0.00	55.47	0	0		0.00	0.084422	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine_09_13-023	X002BMDDZF	0321981227	Human Physiology: An Integrated Approach (7th Edition)	Used	14803	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	13	USD	79.99	79.99	0.00	60.25	0.00	55.47	0	0		0.00	0.084422	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_august27-011	X002APMFB1	1429294760	Absolute Ultimate Guide for Lehninger Principles of Biochemistry	Used	108597	gl_book	3	3	0	0	0	0	3	0	0	0	0	0	0	2	Infinite	Infinite	Infinite	Infinite	78.0	3	22	USD	18.00	18.00	70.10	9.98	47.58	7.62	0	0		0.00	0.080425	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_august5-023	X0029PZ1EF	1429255277	The Sociology of Health and Illness: Critical Perspectives	Used	374784	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	21	USD	25.00	25.00	0.00	8.00	376.21	6.98	0	0		0.00	0.046764	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_august5-014	X0029PFT3N	013348890X	Family Therapy: History, Theory, and Practice (6th Edition)	Used	288546	gl_book	13	13	0	0	0	0	13	0	0	0	0	0	0	2	Infinite	Infinite	Infinite	Infinite	338.0	0	5	USD	169.99	169.99	0.00	93.19	0.00	93.70	0	0		0.00	0.034964	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july22-007	X00296RDKT	0073403725	Hole's Essentials of Human Anatomy & Physiology	Used	31827	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	11	USD	39.99	39.99	0.00	33.75	170.64	29.87	0	0		0.00	0.065526	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine_07_05_2019-006	X0029076MZ	0393933849	A History of Modern Europe: From the Renaissance to the Age of Napoleon (Third Edition) (Vol. 1)	Used	180680	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	11	USD	40.00	40.00	0.00	11.00	101.00	11.46	0	0		0.00	0.022734	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_July16-017	X0028YIMOD	013348890X	Family Therapy: History, Theory, and Practice (6th Edition)	Used	288546	gl_book	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1.0	4.0	13.0	26.0	52.0	0	5	USD	93.20	93.20	0.00	93.19	0.00	93.70	1	0		0.24	0.034964	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july8-004	X0028NRJAH	1305580346	General Chemistry - Standalone book	No Listing	19907	gl_book	2	2	0	0	0	0	0	2	0	11	15	18	18	24	0.1818181818181818	0.53333333333333	1.4444444444444	2.8888888888889	4.3333333333333	1	8	USD	0.00	0.00	127.81	67.77	105.55	67.99	2	0		1.36	0.097826	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july3-012	X0028I56D9	0131860615	Differential Equations and Linear Algebra (2nd Edition)	Used	193522	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	33.29	33.29	0.00	23.50	180.88	28.30	1	1		0.39	0.056111	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july3-002	X0028GTDSP	0321943171	Chemistry (7th Edition)	Used	49959	gl_book	9	9	0	0	0	0	0	9	0	0	0	0	0	4	Infinite	Infinite	Infinite	Infinite	117.0	1	32	USD	29.99	29.99	148.99	8.14	103.74	8.41	0	0		0.00	0.09956	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	R_Christine_7_02_2019-005	X0028GQ6WV	0321767837	Biology: Science for Life with Physiology (4th Edition)	Used	572852	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	9	USD	18.00	18.00	16.74	5.50	7.43	5.65	1	1		0.40	0.05775	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june25-008	X00286G68F	146417170X	Abnormal Psychology	Used	36585	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	3	Infinite	Infinite	Infinite	Infinite	17.3333333333333	0	18	USD	48.40	48.40	0.00	40.73	0.00	40.23	1	1		0.52	0.075793	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june24-001	X002865YPB	0321999584	University Calculus: Early Transcendentals (3rd Edition)	No Listing	78949	gl_book	1	1	0	0	0	0	1	0	0	1	1	1	1	4	1.0	4.0	13.0	26.0	13.0	1	27	USD	0.00	0.00	193.32	11.47	316.20	17.03	0	0		0.00	0.081372	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june26-005	X00285P9I9	0131860615	Differential Equations and Linear Algebra (2nd Edition)	Used	193522	gl_book	2	2	0	0	0	0	0	2	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	33.29	33.29	0.00	23.50	180.88	28.30	2	1		0.78	0.056111	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june26-013	X00284Y9V3	0393933849	A History of Modern Europe: From the Renaissance to the Age of Napoleon (Third Edition) (Vol. 1)	Used	180680	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	11	USD	40.00	40.00	0.00	11.00	101.00	11.46	1	0		0.16	0.022734	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june24-022	X00282J4SN	0321943171	Chemistry (7th Edition)	Used	49959	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	4	Infinite	Infinite	Infinite	Infinite	13.0	1	32	USD	33.32	33.32	148.99	8.14	103.74	8.41	0	0		0.00	0.09956	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine (06/14/19)-003	X0027RV41J	0131860615	Differential Equations and Linear Algebra (2nd Edition)	Used	193522	gl_book	3	3	0	0	0	0	0	3	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	39.99	39.99	0.00	23.50	180.88	28.30	3	3		1.17	0.056111	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june17-001	X0027RDQUB	0393933849	A History of Modern Europe: From the Renaissance to the Age of Napoleon (Third Edition) (Vol. 1)	Used	180680	gl_book	14	14	0	0	0	0	0	14	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	11	USD	11.05	11.05	0.00	11.00	101.00	11.46	14	12		2.21	0.022734	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june12-027	X0027N33GH	0500292035	Gateways to Art: Understanding the Visual Arts (Second edition)	Used	19432	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	4	Infinite	Infinite	Infinite	Infinite	13.0	1	18	USD	68.00	68.00	132.40	19.58	205.67	8.15	1	1		0.48	0.069016	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine (6/10/19)-003	X0027JTU4Z	0763784508	Pediatric Nutrition	Used	387004	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	5	USD	64.69	64.69	40.97	64.69	0.00	34.65	1	1		0.38	0.055	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 05/30-033	X00278I6WD	1305112121	Employment Law for Human Resource Practice	Used	68403	gl_book	4	4	0	0	0	0	0	4	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	208.0	1	11	USD	15.47	15.47	124.88	15.47	95.92	14.95	4	4		1.89	0.06859	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 05/30-042	X00276SW6P	0393933857	A History of Modern Europe, Vol. 2: From the French Revolution to the Present, Third Edition	Used	44730	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	4	Infinite	Infinite	Infinite	Infinite	13.0	0	21	USD	39.32	39.32	0.00	18.03	236.65	18.02	1	1		0.24	0.034478	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_may29-016	X002731ZMB	049501317X	Experiments in Biochemistry: A Hands-on Approach (Brooks/Cole Laboratory)	Used	35473	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	10	USD	51.85	51.85	0.00	51.84	117.86	42.81	1	1		0.52	0.07498	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_may29-006	X0027292JP	1464109362	Psychology in Everyday Life	No Listing	65623	gl_book	1	1	0	1	0	0	0	0	0	0	0	6	6	10	Infinite	Infinite	2.1666666666667	4.3333333333333	5.2	0	7	USD	0.00	0.00	0.00	24.45	0.00	27.28	0	0		0.00	0.05099	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_may29-011	X002728X13	0130475475	Human Anatomy: Laboratory Guide and Dissection Manual, 4th Edition	Used	791115	gl_book	1	1	0	0	0	0	1	0	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	0	10	USD	69.10	69.10	0.00	17.00	141.57	33.98	0	0		0.00	0.078617	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine 5/29/19-012	X00271FI7L	0131860615	Differential Equations and Linear Algebra (2nd Edition)	Used	193522	gl_book	3	3	0	0	0	0	0	3	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	39.99	39.99	0.00	23.50	180.88	28.30	3	3		1.17	0.056111	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	christine_may27-010	X0026WUM9Z	0321981227	Human Physiology: An Integrated Approach (7th Edition)	No Listing	14803	gl_book	1	1	0	0	0	0	0	1	0	6	7	8	8	18	0.1666666666666667	0.57142857142857	1.625	3.25	2.8888888888889	0	13	USD	0.00	0.00	0.00	60.25	0.00	55.47	1	1		0.58	0.084422	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	4R-V4JS-MCT5	X0026NEV69	1259549720	Operations and Supply Chain Management: The Core	Used	86680	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	15	USD	65.07	65.07	110.00	45.23	95.98	18.70	1	1		0.29	0.042563	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	9X-HABC-8UIP	X0026L25OV	0130475475	Human Anatomy: Laboratory Guide and Dissection Manual, 4th Edition	Used	791115	gl_book	2	2	0	0	0	0	0	2	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	10	USD	17.00	17.00	0.00	17.00	141.57	33.98	2	2		1.08	0.078617	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	r_may15-021	X0026CCCA7	1285079701	Aplia, 1 term Printed Access Card for Gravetter/Wallnau's Essentials of Statistics for the Behavioral Sciences, 8th	Used	1422288	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	2	USD	29.99	29.99	0.00	29.98	0.00	29.97	1	1		0.15	0.003194	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Z2-CWTG-QI7L	X0025AAK1N	1464108803	Psychology	No Listing	81048	gl_book	1	1	0	0	0	0	0	1	0	5	6	7	7	7	0.2	0.66666666666667	1.8571428571429	3.7142857142857	7.4285714285714	1	18	USD	0.00	0.00	71.00	23.64	74.99	18.87	1	1		0.59	0.085107	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CE-VCZ0-49MT	X0024TSVKH	1111318301	Psychosocial Occupational Therapy: An Evolving Practice	Used	476402	gl_book	3	3	0	0	0	0	0	3	0	1	1	4	4	4	3.0	12.0	9.75	19.5	39.0	0	16	USD	16.05	16.05	0.00	14.45	877.37	14.46	3	3		1.47	0.070719	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	0G-ADX1-OU1X	X0024K9LTV	0131429175	Discrete-Event Simulation: A First Course	Used	770200	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	0	4	USD	87.19	87.19	0.00	87.17	515.28	96.87	1	1		0.29	0.041378	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	83-91S6-U79S	X002438BGR	0131860615	Differential Equations and Linear Algebra (2nd Edition)	Used	193522	gl_book	3	3	0	0	0	0	0	3	0	0	0	0	0	2	Infinite	Infinite	Infinite	Infinite	78.0	0	15	USD	39.99	39.99	0.00	23.50	180.88	28.30	3	3		1.17	0.056111	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	GJ-RJWQ-27RU	X0023VMXXR	0393933857	A History of Modern Europe, Vol. 2: From the French Revolution to the Present, Third Edition	Used	44730	gl_book	5	5	0	0	1	0	0	4	1	1	2	3	3	7	5.0	10.0	21.6666666666667	43.3333333333333	37.1428571428571	0	21	USD	18.03	18.03	0.00	18.03	236.65	18.02	4	4		0.96	0.034478	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	X1-6L9F-MMOE	X0023U745P	0134146778	¡Anda! Curso elemental (3rd Edition)	Collectible	36979	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	25	USD	63.60	63.60	221.65	58.87	385.55	46.63	1	1		0.32	0.046759	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	OW-AYWR-T78H	X00234IQ0D	1429255277	The Sociology of Health and Illness: Critical Perspectives	Used	374784	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	21	USD	24.00	24.00	0.00	8.00	376.21	6.98	1	1		0.32	0.046764	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	EV-TE6I-75VJ	X00229X6J5	0078027004	Women's Voices, Feminist Visions: Classic and Contemporary Readings	Used	24418	gl_book	1	1	0	0	0	0	0	1	0	0	0	0	0	1	Infinite	Infinite	Infinite	Infinite	52.0	1	19	USD	41.50	41.50	129.75	37.94	0.00	13.65	1	1		0.33	0.048465	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	mar23-026	X00220F69R	0195371232	Theory of Machines and Mechanisms	Used	1016524	gl_book	16	16	0	0	0	0	0	16	0	0	0	1	4	4	Infinite	Infinite	208.0	104.0	208.0	0	7	USD	15.21	15.21	0.00	15.21	150.87	19.73	0	0		0.00	0.065444	N	0	0	0	0	0.00
